month_date_yyyymm,county_fips,county_name,active_listing_count,median_days_on_market,new_listing_count,price_increased_count,price_reduced_count,pending_listing_count,median_square_feet,total_listing_count,median_listing_price
202602,01075,"lamar, al",17,102.0,4,0,4.0,4.0,1794.0,21,134900.0
202602,01045,"dale, al",127,77.0,40,2,36.0,44.0,1809.0,170,238450.0
202602,01089,"madison, al",1816,65.0,670,62,512.0,853.0,2202.0,2662,359950.0
202602,01113,"russell, al",103,69.0,56,0,24.0,85.0,1806.0,183,257500.0
202602,01061,"geneva, al",74,77.0,22,0,20.0,24.0,1708.0,99,248625.0
202602,01085,"lowndes, al",14,114.0,2,0,0.0,5.0,2128.0,19,225000.0
202602,01095,"marshall, al",433,65.0,122,0,96.0,97.0,1910.0,529,379900.0
202602,01065,"hale, al",28,78.0,4,0,4.0,17.0,1828.0,44,207400.0
202602,01069,"houston, al",351,60.0,132,6,102.0,146.0,1957.0,494,274425.0
202602,01039,"covington, al",174,95.0,48,0,46.0,25.0,2040.0,199,258950.0
202602,01055,"etowah, al",300,65.0,104,0,96.0,121.0,1940.0,419,278625.0
202602,01047,"dallas, al",105,86.0,20,0,16.0,18.0,1865.0,122,131450.0
202602,01121,"talladega, al",255,76.0,94,10,58.0,128.0,1711.0,384,230950.0
202602,01099,"monroe, al",57,79.0,16,0,8.0,6.0,2136.0,63,222625.0
202602,01041,"crenshaw, al",33,137.0,2,0,8.0,7.0,1936.0,40,219975.0
202602,01051,"elmore, al",242,68.0,108,0,36.0,127.0,2066.0,367,354900.0
202602,01027,"clay, al",25,72.0,8,0,4.0,1.0,2158.0,26,249750.0
202601,01063,"greene, al",12,59.0,4,0,0.0,3.0,2241.0,15,270000.0
202601,01103,"morgan, al",405,81.0,120,8,152.0,126.0,1968.0,533,296900.0
202601,01003,"baldwin, al",2634,90.0,760,56,640.0,717.0,1757.0,3347,495000.0
202601,01075,"lamar, al",16,80.0,4,0,4.0,3.0,1690.0,19,140000.0
202601,01005,"barbour, al",94,116.0,16,0,16.0,8.0,2309.0,105,290250.0
202601,01091,"marengo, al",25,110.0,4,0,8.0,6.0,2404.0,31,188950.0
202601,01061,"geneva, al",69,80.0,32,0,16.0,21.0,1727.0,90,247500.0
202601,01045,"dale, al",132,79.0,44,4,36.0,44.0,1684.0,171,239900.0
202601,01095,"marshall, al",402,71.0,108,8,84.0,83.0,1944.0,481,379000.0
202601,01073,"jefferson, al",2308,77.0,856,52,636.0,982.0,1600.0,3290,230000.0
202601,01035,"conecuh, al",37,89.0,8,0,4.0,3.0,1682.0,40,170000.0
202601,01129,"washington, al",18,160.0,0,0,0.0,3.0,2427.0,23,346500.0
202601,01037,"coosa, al",26,87.0,8,0,0.0,5.0,1960.0,31,290000.0
202601,01027,"clay, al",19,89.0,4,0,4.0,3.0,2384.0,22,252450.0
202601,01017,"chambers, al",79,79.0,16,0,16.0,26.0,1621.0,105,249900.0
202601,01097,"mobile, al",1220,79.0,440,16,380.0,454.0,1764.0,1708,260000.0
202601,01041,"crenshaw, al",34,130.0,12,0,8.0,3.0,1754.0,37,215000.0
202601,01019,"cherokee, al",130,102.0,44,0,16.0,25.0,1736.0,153,364500.0
202601,01107,"pickens, al",37,86.0,8,0,8.0,7.0,1984.0,44,192500.0
202601,01043,"cullman, al",400,88.0,124,4,88.0,96.0,1884.0,485,323950.0
202601,01039,"covington, al",163,99.0,44,0,28.0,26.0,2040.0,188,261950.0
202601,01089,"madison, al",1819,85.0,588,44,512.0,686.0,2209.0,2508,363000.0
202601,01031,"coffee, al",237,77.0,72,4,52.0,63.0,2050.0,298,299775.0
202601,01069,"houston, al",341,76.0,132,4,96.0,123.0,1978.0,456,275000.0
202601,01115,"st. clair, al",351,79.0,128,4,84.0,154.0,2033.0,493,339900.0
202601,01079,"lawrence, al",73,92.0,16,0,12.0,24.0,1788.0,98,249900.0
202601,01047,"dallas, al",92,91.0,24,0,8.0,26.0,1872.0,118,144000.0
202601,01023,"choctaw, al",18,169.0,0,0,0.0,1.0,2100.0,18,175000.0
202601,01071,"jackson, al",132,93.0,28,0,40.0,46.0,2011.0,177,307400.0
202601,01059,"franklin, al",65,82.0,16,0,12.0,15.0,1917.0,79,229475.0
202601,01033,"colbert, al",262,81.0,48,0,68.0,66.0,1963.0,324,282445.0
202601,01001,"autauga, al",101,75.0,52,0,28.0,89.0,2247.0,198,335000.0
202601,01021,"chilton, al",138,85.0,40,0,40.0,38.0,1818.0,178,275000.0
202601,01099,"monroe, al",48,142.0,12,0,12.0,7.0,2242.0,55,222625.0
202601,01093,"marion, al",92,111.0,12,0,20.0,12.0,1799.0,104,219750.0
202601,01119,"sumter, al",19,120.0,0,0,0.0,1.0,1800.0,19,95900.0
202601,01131,"wilcox, al",24,82.0,4,0,4.0,2.0,2244.0,28,344998.0
202601,01053,"escambia, al",84,99.0,20,0,24.0,25.0,1820.0,108,198000.0
202601,01067,"henry, al",76,103.0,24,0,28.0,16.0,2087.0,93,314900.0
202601,01105,"perry, al",16,129.0,0,0,0.0,5.0,2188.0,20,166140.0
202601,01117,"shelby, al",786,71.0,296,44,200.0,374.0,2403.0,1193,419900.0
202601,01015,"calhoun, al",309,80.0,76,0,84.0,96.0,1781.0,405,219900.0
202601,01123,"tallapoosa, al",232,107.0,80,0,36.0,24.0,1874.0,252,520000.0
202601,01083,"limestone, al",834,74.0,260,40,192.0,347.0,2401.0,1181,399990.0
202601,01065,"hale, al",30,65.0,8,0,4.0,12.0,1857.0,41,209900.0
202601,01081,"lee, al",709,59.0,356,40,208.0,99.0,2086.0,802,397640.0
202601,01057,"fayette, al",38,81.0,8,0,12.0,16.0,1504.0,54,215000.0
202601,01051,"elmore, al",237,68.0,80,0,56.0,119.0,2042.0,357,351690.0
202601,01055,"etowah, al",304,87.0,120,0,100.0,96.0,2019.0,404,275000.0
202601,01049,"dekalb, al",180,85.0,60,0,40.0,53.0,1771.0,237,289900.0
202601,01109,"pike, al",94,88.0,48,0,16.0,9.0,1754.0,103,240000.0
202601,01077,"lauderdale, al",316,86.0,100,0,76.0,80.0,1906.0,405,329500.0
202601,01025,"clarke, al",70,114.0,12,0,8.0,9.0,2135.0,79,225000.0
202601,01133,"winston, al",150,111.0,24,0,16.0,13.0,1946.0,163,454450.0
202601,01007,"bibb, al",35,96.0,4,0,8.0,11.0,1885.0,46,224000.0
202601,01113,"russell, al",111,77.0,44,0,16.0,80.0,1737.0,190,254450.0
202601,01127,"walker, al",162,78.0,52,0,32.0,43.0,1945.0,203,268700.0
202601,01029,"cleburne, al",31,80.0,8,0,4.0,15.0,1739.0,44,293950.0
202601,01087,"macon, al",30,66.0,8,0,0.0,5.0,1556.0,34,145000.0
202601,01121,"talladega, al",238,81.0,68,8,68.0,112.0,1714.0,352,231000.0
202601,01013,"butler, al",42,74.0,8,0,12.0,6.0,1782.0,47,179000.0
202601,01111,"randolph, al",98,101.0,20,0,12.0,22.0,2145.0,117,394450.0
202601,01085,"lowndes, al",14,128.0,4,0,0.0,4.0,2342.0,18,230000.0
202601,01101,"montgomery, al",826,80.0,316,8,188.0,263.0,1920.0,1088,225000.0
202601,01009,"blount, al",147,94.0,40,0,44.0,54.0,1890.0,200,299000.0
202601,01125,"tuscaloosa, al",686,78.0,308,16,132.0,302.0,1869.0,988,328900.0
202512,01003,"baldwin, al",2757,91.0,494,28,426.0,722.0,1768.0,3475,499000.0
202512,01133,"winston, al",166,112.0,16,0,10.0,10.0,2000.0,175,515749.0
202512,01125,"tuscaloosa, al",688,73.0,188,16,118.0,356.0,1887.0,1040,329900.0
202512,01027,"clay, al",18,72.0,2,0,0.0,5.0,2200.0,23,253425.0
202512,01047,"dallas, al",92,86.0,16,0,10.0,29.0,1880.0,120,144900.0
202512,01051,"elmore, al",254,65.0,66,2,28.0,123.0,2001.0,377,348175.0
202512,01043,"cullman, al",417,85.0,88,4,84.0,104.0,1862.0,517,312450.0
202512,01123,"tallapoosa, al",249,111.0,24,0,22.0,33.0,1798.0,279,514975.0
202512,01031,"coffee, al",243,69.0,38,0,52.0,64.0,2026.0,305,299125.0
202512,01067,"henry, al",83,80.0,6,2,16.0,18.0,2020.0,101,315925.0
202512,01083,"limestone, al",854,65.0,212,22,156.0,310.0,2402.0,1163,401950.0
202512,01085,"lowndes, al",16,105.0,0,0,0.0,6.0,2210.0,22,230500.0
202512,01025,"clarke, al",78,105.0,10,0,4.0,8.0,2085.0,85,223750.0
202512,01015,"calhoun, al",311,75.0,74,4,52.0,101.0,1796.0,409,225000.0
202512,01055,"etowah, al",320,84.0,58,0,58.0,95.0,2031.0,413,279225.0
202512,01039,"covington, al",170,99.0,14,0,22.0,22.0,2032.0,192,258000.0
202512,01001,"autauga, al",113,62.0,38,0,22.0,68.0,2193.0,180,322500.0
202512,01119,"sumter, al",17,114.0,4,0,2.0,2.0,1816.0,18,90450.0
202512,01089,"madison, al",1866,79.0,464,30,382.0,687.0,2209.0,2549,365000.0
202512,01017,"chambers, al",86,69.0,18,0,10.0,26.0,1622.0,112,244675.0
202512,01103,"morgan, al",426,78.0,120,4,90.0,130.0,1959.0,552,290950.0
202512,01007,"bibb, al",41,120.0,4,0,6.0,11.0,1687.0,52,225225.0
202512,01077,"lauderdale, al",337,77.0,48,0,52.0,81.0,1930.0,419,329600.0
202512,01005,"barbour, al",98,110.0,6,0,8.0,8.0,2244.0,105,279900.0
202512,01129,"washington, al",19,136.0,0,0,2.0,9.0,2107.0,28,316500.0
202512,01065,"hale, al",30,80.0,8,0,4.0,9.0,1986.0,38,206175.0
202512,01115,"st. clair, al",352,77.0,92,12,68.0,168.0,2038.0,519,349925.0
202512,01113,"russell, al",132,68.0,28,0,36.0,76.0,1781.0,210,248175.0
202512,01117,"shelby, al",839,76.0,184,26,120.0,371.0,2354.0,1209,409725.0
202512,01127,"walker, al",161,73.0,44,0,22.0,41.0,2048.0,200,269300.0
202512,01061,"geneva, al",75,72.0,16,0,20.0,10.0,1835.0,85,239950.0
202512,01041,"crenshaw, al",34,123.0,4,0,2.0,2.0,1745.0,36,209950.0
202512,01079,"lawrence, al",77,80.0,14,0,14.0,21.0,1891.0,98,263750.0
202512,01033,"colbert, al",293,71.0,48,0,48.0,55.0,1896.0,343,281873.0
202512,01071,"jackson, al",156,76.0,30,2,14.0,41.0,1875.0,199,298500.0
202512,01023,"choctaw, al",17,154.0,2,0,0.0,1.0,2150.0,17,175000.0
202512,01081,"lee, al",671,65.0,214,14,118.0,99.0,2188.0,767,407944.0
202512,01029,"cleburne, al",36,53.0,4,0,4.0,10.0,1534.0,46,272450.0
202512,01107,"pickens, al",43,88.0,4,0,8.0,7.0,2000.0,50,193450.0
202512,01011,"bullock, al",8,164.0,0,0,0.0,1.0,1526.0,8,285250.0
202512,01109,"pike, al",97,95.0,14,0,10.0,11.0,1752.0,109,240000.0
202512,01095,"marshall, al",409,73.0,78,0,66.0,85.0,1969.0,495,367875.0
202512,01013,"butler, al",39,73.0,10,0,4.0,7.0,1808.0,46,180725.0
202512,01021,"chilton, al",138,83.0,20,0,22.0,44.0,1845.0,179,279900.0
202512,01091,"marengo, al",28,107.0,4,0,2.0,7.0,2080.0,35,179225.0
202512,01037,"coosa, al",28,76.0,6,0,4.0,5.0,1782.0,33,295500.0
202512,01131,"wilcox, al",24,105.0,10,0,2.0,2.0,2334.0,27,319500.0
202512,01035,"conecuh, al",42,96.0,2,0,2.0,5.0,1727.0,48,161750.0
202512,01019,"cherokee, al",129,93.0,12,0,14.0,17.0,1777.0,146,379000.0
202512,01099,"monroe, al",50,135.0,6,0,8.0,10.0,2220.0,60,218750.0
202512,01049,"dekalb, al",187,76.0,42,0,40.0,54.0,1767.0,237,279900.0
202512,01093,"marion, al",95,97.0,10,0,8.0,14.0,1777.0,109,218375.0
202512,01063,"greene, al",12,46.0,2,0,2.0,3.0,2145.0,14,273450.0
202512,01059,"franklin, al",69,85.0,10,0,8.0,17.0,1944.0,86,240000.0
202512,01111,"randolph, al",94,103.0,18,0,6.0,19.0,2226.0,111,394450.0
202512,01073,"jefferson, al",2489,70.0,574,34,558.0,1000.0,1619.0,3489,229500.0
202512,01087,"macon, al",28,60.0,4,0,0.0,6.0,1691.0,33,158475.0
202512,01057,"fayette, al",43,76.0,10,0,6.0,13.0,1650.0,56,229075.0
202512,01053,"escambia, al",91,85.0,14,0,10.0,24.0,1842.0,115,199000.0
202512,01069,"houston, al",350,75.0,78,0,54.0,113.0,1978.0,462,270750.0
202512,01101,"montgomery, al",813,79.0,172,2,128.0,272.0,1913.0,1083,219950.0
202512,01097,"mobile, al",1303,77.0,330,26,232.0,480.0,1789.0,1780,260000.0
202512,01045,"dale, al",143,65.0,28,0,24.0,37.0,1816.0,179,239900.0
202512,01105,"perry, al",16,102.0,2,0,0.0,6.0,2193.0,22,198500.0
202512,01075,"lamar, al",17,58.0,2,0,2.0,5.0,1717.0,21,136225.0
202512,01009,"blount, al",172,81.0,20,0,38.0,49.0,1852.0,220,299000.0
202512,01121,"talladega, al",257,72.0,46,0,32.0,131.0,1707.0,385,235000.0
202511,01047,"dallas, al",94,102.0,20,0,8.0,27.0,1875.0,121,148250.0
202511,01001,"autauga, al",120,56.0,52,0,40.0,75.0,2272.0,192,330000.0
202511,01079,"lawrence, al",80,68.0,20,0,20.0,31.0,1867.0,111,256700.0
202511,01053,"escambia, al",99,72.0,28,0,16.0,26.0,1840.0,125,200000.0
202511,01057,"fayette, al",46,70.0,12,0,12.0,13.0,1650.0,60,232900.0
202511,01083,"limestone, al",865,61.0,260,24,188.0,354.0,2398.0,1212,399900.0
202511,01041,"crenshaw, al",33,96.0,8,0,4.0,2.0,1750.0,35,184950.0
202511,01103,"morgan, al",423,73.0,124,4,152.0,155.0,1936.0,580,286472.0
202511,01031,"coffee, al",248,61.0,64,0,44.0,65.0,2015.0,312,294000.0
202511,01075,"lamar, al",21,60.0,8,0,4.0,5.0,1794.0,25,169900.0
202511,01037,"coosa, al",24,77.0,8,0,4.0,6.0,1699.0,29,295000.0
202511,01061,"geneva, al",72,61.0,20,0,12.0,15.0,1895.0,86,230000.0
202511,01113,"russell, al",159,58.0,48,0,44.0,77.0,1800.0,235,249900.0
202511,01009,"blount, al",182,66.0,48,0,56.0,55.0,1988.0,236,299000.0
202511,01101,"montgomery, al",860,76.0,208,8,216.0,306.0,1925.0,1180,220000.0
202511,01029,"cleburne, al",35,46.0,12,0,4.0,11.0,1769.0,48,298000.0
202511,01005,"barbour, al",102,101.0,12,0,20.0,10.0,2159.0,112,279900.0
202511,01071,"jackson, al",154,79.0,40,0,44.0,47.0,2014.0,201,299950.0
202511,01093,"marion, al",96,82.0,20,0,8.0,17.0,1785.0,113,220000.0
202511,01119,"sumter, al",15,128.0,4,0,4.0,2.0,1800.0,17,85000.0
202511,01055,"etowah, al",338,80.0,88,0,96.0,118.0,1980.0,453,277450.0
202511,01015,"calhoun, al",318,66.0,100,0,92.0,121.0,1770.0,433,222000.0
202511,01019,"cherokee, al",135,86.0,20,0,32.0,23.0,1600.0,158,378500.0
202511,01017,"chambers, al",81,61.0,20,0,16.0,26.0,1621.0,107,235000.0
202511,01121,"talladega, al",274,73.0,72,4,56.0,143.0,1839.0,420,233320.0
202511,01059,"franklin, al",66,92.0,20,0,12.0,21.0,2039.0,85,237450.0
202511,01105,"perry, al",18,67.0,0,0,0.0,4.0,2188.0,22,118400.0
202511,01027,"clay, al",20,67.0,4,0,4.0,5.0,2200.0,26,265000.0
202511,01085,"lowndes, al",19,113.0,4,0,4.0,5.0,2206.0,24,233500.0
202511,01077,"lauderdale, al",373,68.0,84,0,88.0,84.0,1953.0,455,334700.0
202511,01109,"pike, al",115,79.0,20,0,20.0,11.0,1846.0,125,249500.0
202511,01007,"bibb, al",47,101.0,12,0,4.0,11.0,1706.0,58,265000.0
202511,01089,"madison, al",1958,71.0,544,56,616.0,759.0,2209.0,2706,360000.0
202511,01133,"winston, al",148,96.0,20,0,24.0,16.0,2144.0,170,635000.0
202511,01091,"marengo, al",28,80.0,8,0,4.0,9.0,1936.0,37,164900.0
202511,01115,"st. clair, al",369,66.0,104,20,108.0,180.0,2053.0,549,355275.0
202511,01095,"marshall, al",383,85.0,92,0,108.0,122.0,2000.0,507,354450.0
202511,01107,"pickens, al",40,79.0,4,0,8.0,9.0,2000.0,49,194500.0
202511,01087,"macon, al",27,89.0,8,0,0.0,7.0,1642.0,34,147450.0
202511,01051,"elmore, al",260,60.0,96,0,72.0,143.0,2103.0,402,355000.0
202511,01035,"conecuh, al",39,88.0,4,0,16.0,8.0,1748.0,47,164500.0
202511,01025,"clarke, al",79,90.0,16,0,8.0,8.0,2135.0,87,226500.0
202511,01129,"washington, al",22,108.0,0,0,4.0,9.0,2122.0,30,303000.0
202511,01125,"tuscaloosa, al",729,61.0,200,28,160.0,373.0,1876.0,1096,329900.0
202511,01011,"bullock, al",9,131.0,0,0,0.0,1.0,1550.0,10,322000.0
202511,01067,"henry, al",92,74.0,12,0,24.0,21.0,2136.0,113,327900.0
202511,01013,"butler, al",37,55.0,8,0,8.0,14.0,2052.0,51,209450.0
202511,01081,"lee, al",689,58.0,276,12,184.0,110.0,2197.0,798,402000.0
202511,01099,"monroe, al",59,120.0,8,0,12.0,11.0,2105.0,70,197000.0
202511,01117,"shelby, al",897,66.0,308,12,236.0,478.0,2374.0,1383,400000.0
202511,01073,"jefferson, al",2576,61.0,860,48,800.0,1171.0,1655.0,3736,239900.0
202511,01127,"walker, al",159,68.0,32,0,52.0,49.0,1988.0,206,259900.0
202511,01063,"greene, al",11,53.0,4,0,0.0,4.0,1995.0,14,267400.0
202511,01049,"dekalb, al",195,74.0,48,0,56.0,67.0,1802.0,262,280000.0
202511,01033,"colbert, al",293,71.0,76,4,84.0,61.0,2000.0,351,272425.0
202511,01003,"baldwin, al",2943,85.0,652,40,664.0,820.0,1774.0,3773,499000.0
202511,01045,"dale, al",152,59.0,52,0,36.0,47.0,1813.0,195,254900.0
202511,01123,"tallapoosa, al",278,102.0,60,0,20.0,39.0,1837.0,312,548950.0
202511,01069,"houston, al",367,66.0,128,4,100.0,128.0,2016.0,493,273500.0
202511,01043,"cullman, al",431,72.0,96,4,112.0,132.0,1879.0,557,325000.0
202511,01111,"randolph, al",99,95.0,8,0,20.0,28.0,2268.0,126,429000.0
202511,01097,"mobile, al",1401,68.0,440,16,424.0,508.0,1800.0,1904,264700.0
202511,01039,"covington, al",179,94.0,32,0,36.0,17.0,2000.0,195,250000.0
202511,01065,"hale, al",29,96.0,4,0,8.0,11.0,1989.0,38,214900.0
202511,01021,"chilton, al",140,63.0,32,0,32.0,44.0,1801.0,184,269450.0
202511,01131,"wilcox, al",22,100.0,4,0,0.0,5.0,2330.0,27,299000.0
202510,01031,"coffee, al",234,64.0,94,2,70.0,69.0,2045.0,299,304263.0
202510,01057,"fayette, al",48,63.0,8,0,12.0,15.0,1587.0,62,219475.0
202510,01121,"talladega, al",264,69.0,88,2,74.0,135.0,1866.0,399,236055.0
202510,01025,"clarke, al",75,85.0,10,0,10.0,9.0,2135.0,84,238600.0
202510,01029,"cleburne, al",25,57.0,10,0,6.0,12.0,1819.0,38,276925.0
202510,01027,"clay, al",19,55.0,8,0,4.0,4.0,2263.0,22,289450.0
202510,01049,"dekalb, al",190,82.0,62,0,56.0,69.0,1770.0,258,292450.0
202510,01127,"walker, al",160,72.0,44,2,52.0,61.0,2001.0,220,258675.0
202510,01115,"st. clair, al",370,68.0,130,8,120.0,189.0,2084.0,554,361200.0
202510,01037,"coosa, al",27,72.0,10,0,6.0,8.0,1758.0,36,308450.0
202510,01045,"dale, al",137,57.0,46,0,30.0,52.0,1814.0,186,244950.0
202510,01005,"barbour, al",109,93.0,18,0,14.0,8.0,2147.0,117,279900.0
202510,01019,"cherokee, al",131,81.0,34,0,32.0,37.0,1626.0,166,367500.0
202510,01003,"baldwin, al",3064,88.0,688,58,900.0,815.0,1782.0,3875,499950.0
202510,01061,"geneva, al",65,67.0,18,0,22.0,20.0,2009.0,87,231225.0
202510,01083,"limestone, al",848,68.0,270,38,226.0,350.0,2401.0,1197,404900.0
202510,01091,"marengo, al",31,121.0,8,0,6.0,5.0,1833.0,36,164325.0
202510,01069,"houston, al",358,64.0,136,0,112.0,125.0,2022.0,480,274800.0
202510,01021,"chilton, al",132,55.0,50,0,36.0,48.0,1778.0,178,265700.0
202510,01077,"lauderdale, al",354,65.0,138,8,128.0,124.0,1958.0,475,329998.0
202510,01039,"covington, al",162,82.0,54,0,36.0,28.0,1957.0,191,251500.0
202510,01001,"autauga, al",113,50.0,54,0,38.0,92.0,2335.0,204,357350.0
202510,01011,"bullock, al",12,148.0,0,0,0.0,1.0,1592.0,12,214875.0
202510,01131,"wilcox, al",22,98.0,4,0,4.0,3.0,2294.0,25,299498.0
202510,01093,"marion, al",94,73.0,14,0,26.0,19.0,1801.0,112,224950.0
202510,01059,"franklin, al",68,86.0,16,0,10.0,20.0,2183.0,88,248000.0
202510,01085,"lowndes, al",19,88.0,4,0,4.0,5.0,2292.0,24,245250.0
202510,01129,"washington, al",25,87.0,4,0,6.0,5.0,2153.0,31,301000.0
202510,01035,"conecuh, al",32,92.0,10,0,8.0,6.0,1952.0,38,195000.0
202510,01041,"crenshaw, al",31,70.0,2,0,6.0,3.0,1855.0,34,191175.0
202510,01063,"greene, al",14,90.0,4,0,2.0,3.0,1892.0,17,261000.0
202510,01075,"lamar, al",19,65.0,4,0,2.0,5.0,1787.0,24,159900.0
202510,01079,"lawrence, al",82,58.0,34,2,24.0,25.0,1947.0,105,265000.0
202510,01017,"chambers, al",77,53.0,28,0,28.0,28.0,1687.0,106,243675.0
202510,01047,"dallas, al",93,107.0,20,0,18.0,30.0,1918.0,123,149725.0
202510,01113,"russell, al",151,51.0,62,0,58.0,89.0,1790.0,236,252725.0
202510,01065,"hale, al",32,85.0,4,0,8.0,10.0,2046.0,40,227400.0
202510,01125,"tuscaloosa, al",752,53.0,318,18,220.0,342.0,1886.0,1091,329900.0
202510,01043,"cullman, al",433,67.0,126,4,124.0,134.0,1886.0,561,324975.0
202510,01099,"monroe, al",72,95.0,8,0,16.0,7.0,2113.0,79,199875.0
202510,01053,"escambia, al",95,62.0,24,0,26.0,27.0,1826.0,120,206250.0
202510,01013,"butler, al",38,50.0,14,0,8.0,11.0,2227.0,49,220000.0
202510,01097,"mobile, al",1423,68.0,538,18,502.0,524.0,1794.0,1940,263950.0
202510,01107,"pickens, al",37,71.0,12,0,12.0,10.0,2000.0,47,200000.0
202510,01109,"pike, al",114,75.0,26,0,14.0,14.0,1776.0,126,249500.0
202510,01051,"elmore, al",258,62.0,108,4,68.0,142.0,2113.0,397,361364.0
202510,01133,"winston, al",148,88.0,28,0,18.0,19.0,2139.0,166,642000.0
202510,01111,"randolph, al",105,83.0,24,0,26.0,40.0,2275.0,142,424450.0
202510,01119,"sumter, al",19,59.0,2,0,2.0,2.0,1863.0,20,83500.0
202510,01087,"macon, al",33,91.0,4,0,8.0,6.0,1456.0,39,126875.0
202510,01117,"shelby, al",964,57.0,324,34,356.0,506.0,2339.0,1466,399950.0
202510,01101,"montgomery, al",898,72.0,284,10,292.0,324.0,1946.0,1222,223850.0
202510,01067,"henry, al",95,76.0,28,0,28.0,17.0,2102.0,109,321450.0
202510,01103,"morgan, al",431,71.0,126,2,152.0,181.0,1981.0,612,292450.0
202510,01081,"lee, al",719,58.0,248,14,252.0,121.0,2161.0,836,399950.0
202510,01095,"marshall, al",387,87.0,108,2,120.0,121.0,1976.0,507,349900.0
202510,01015,"calhoun, al",318,62.0,110,4,84.0,124.0,1788.0,439,225000.0
202510,01007,"bibb, al",43,94.0,4,0,14.0,14.0,1687.0,56,246175.0
202510,01055,"etowah, al",351,77.0,114,0,118.0,119.0,2017.0,468,279900.0
202510,01089,"madison, al",1946,73.0,646,60,656.0,829.0,2217.0,2780,364900.0
202510,01073,"jefferson, al",2580,59.0,890,40,922.0,1194.0,1661.0,3775,242350.0
202510,01071,"jackson, al",158,87.0,32,0,58.0,48.0,2030.0,204,307725.0
202510,01123,"tallapoosa, al",272,93.0,76,0,64.0,33.0,1803.0,304,539125.0
202510,01033,"colbert, al",277,68.0,84,0,88.0,71.0,2025.0,345,266950.0
202510,01009,"blount, al",182,65.0,44,0,84.0,62.0,1988.0,244,299000.0
202509,01133,"winston, al",148,100.0,22,0,32.0,28.0,2144.0,177,635000.0
202509,01075,"lamar, al",21,50.0,8,0,4.0,5.0,1925.0,26,149450.0
202509,01091,"marengo, al",33,118.0,16,0,4.0,9.0,1905.0,42,162500.0
202509,01003,"baldwin, al",3130,92.0,714,42,828.0,825.0,1773.0,3944,500702.0
202509,01037,"coosa, al",26,70.0,4,0,6.0,9.0,1824.0,35,317450.0
202509,01109,"pike, al",113,70.0,28,0,22.0,11.0,1870.0,123,250500.0
202509,01079,"lawrence, al",81,62.0,30,0,22.0,24.0,1867.0,102,261725.0
202509,01059,"franklin, al",79,65.0,16,0,36.0,14.0,2037.0,92,239225.0
202509,01013,"butler, al",32,61.0,14,0,4.0,10.0,2326.0,42,210000.0
202509,01007,"bibb, al",42,77.0,12,0,14.0,12.0,1706.0,53,247400.0
202509,01121,"talladega, al",268,69.0,72,4,80.0,109.0,1850.0,376,236493.0
202509,01021,"chilton, al",128,66.0,46,0,32.0,43.0,1807.0,170,272400.0
202509,01009,"blount, al",174,53.0,66,2,70.0,68.0,1878.0,243,298225.0
202509,01095,"marshall, al",400,77.0,102,2,124.0,120.0,1977.0,519,349900.0
202509,01065,"hale, al",28,80.0,8,0,8.0,7.0,2098.0,36,248675.0
202509,01093,"marion, al",97,61.0,26,0,20.0,27.0,1802.0,122,209450.0
202509,01033,"colbert, al",260,61.0,78,0,98.0,82.0,2024.0,342,259900.0
202509,01055,"etowah, al",358,73.0,100,2,118.0,115.0,2042.0,469,282950.0
202509,01107,"pickens, al",35,65.0,10,0,10.0,8.0,1991.0,44,187500.0
202509,01077,"lauderdale, al",333,61.0,110,2,108.0,138.0,1969.0,467,338598.0
202509,01057,"fayette, al",46,60.0,12,0,14.0,22.0,1742.0,67,209950.0
202509,01119,"sumter, al",20,38.0,6,0,2.0,3.0,1839.0,23,78500.0
202509,01005,"barbour, al",108,86.0,18,0,20.0,7.0,2068.0,116,279900.0
202509,01073,"jefferson, al",2510,58.0,980,40,938.0,1205.0,1670.0,3708,245000.0
202509,01131,"wilcox, al",23,97.0,4,0,4.0,5.0,2464.0,28,346250.0
202509,01043,"cullman, al",430,71.0,120,0,102.0,146.0,1903.0,574,328500.0
202509,01011,"bullock, al",12,126.0,0,0,2.0,1.0,1595.0,14,199500.0
202509,01039,"covington, al",163,95.0,32,0,36.0,30.0,2048.0,192,265475.0
202509,01027,"clay, al",18,93.0,2,0,2.0,6.0,2378.0,25,311175.0
202509,01081,"lee, al",730,61.0,280,32,260.0,122.0,2095.0,854,401950.0
202509,01115,"st. clair, al",363,63.0,124,16,124.0,231.0,2106.0,594,366801.0
202509,01111,"randolph, al",105,70.0,32,0,28.0,38.0,2380.0,141,451725.0
202509,01031,"coffee, al",223,66.0,72,2,80.0,70.0,2069.0,292,320000.0
202509,01069,"houston, al",343,66.0,120,6,126.0,136.0,2037.0,477,276450.0
